log_no_quest_id	gid	cid	log_ts	aid	a_detail	uid	vid	sessionid	session_seqid	client_ts	multiplayer_uid	multiplayer_seqid										
86	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	22000	22000	0		1526078897	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	2	4	1.52608E+12	NULL	0
87	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	26000	26000	0		1526078900	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	3	5	1.52608E+12	NULL	0
88	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	30000	30000	0		1526078903	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	4	6	1.52608E+12	NULL	0
89	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	33000	33000	0		1526078906	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	5	7	1.52608E+12	NULL	0
90	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	40000	40000	0		1526078915	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	6	8	1.52608E+12	NULL	0
91	1800	1	6	0	NULL	797F40C7-3E9B-8784-FA75-712B57ADFB09	2	0	2	58245	58245	0		1526078916	1F7AD6CD-767F-4A54-062F-481D38F8EA04	NULL	1	2	32	1.52608E+12	NULL	0
92	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	51000	51000	0		1526078927	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	7	9	1.52608E+12	NULL	0
93	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	53000	53000	0		1526078927	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	8	10	1.52608E+12	NULL	0
94	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	55000	55000	0		1526078930	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	9	11	1.52608E+12	NULL	0
95	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	60000	60000	0		1526078936	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	10	12	1.52608E+12	NULL	0
96	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	7	61000	61000	0		1526078936	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	11	13	1.52608E+12	NULL	0
97	1800	1	1	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	3	79000	79000	0		1526078952	A1603FD8-C4E6-3CBE-6B21-93D729F91D4F	NULL	1	12	14	1.52608E+12	NULL	0
98	1800	1	1	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	7	13811	13811	0		1526079053	C5CD1B26-3301-D4C4-32F6-B68362C6C5C0	NULL	1	2	4	1.52608E+12	NULL	0
99	1800	1	1	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	7	15385	15385	0		1526079056	C5CD1B26-3301-D4C4-32F6-B68362C6C5C0	NULL	1	3	5	1.52608E+12	NULL	0
100	1800	1	1	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	7	16449	16449	0		1526079056	C5CD1B26-3301-D4C4-32F6-B68362C6C5C0	NULL	1	4	6	1.52608E+12	NULL	0
101	1800	1	3	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	9	16000	16000	0		1526079061	6B8F4FF0-E209-3A5B-69C6-6431726E60C8	NULL	1	2	20	1.52608E+12	NULL	0
102	1800	1	1	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	3	40411	40411	0		1526079078	C5CD1B26-3301-D4C4-32F6-B68362C6C5C0	NULL	1	5	7	1.52608E+12	NULL	0
103	1800	1	3	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	3	95000	95000	0		1526079138	6B8F4FF0-E209-3A5B-69C6-6431726E60C8	NULL	1	3	21	1.52608E+12	NULL	0
104	1800	1	3	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	9	20851	20851	0		1526079150	09727D50-DFE4-6A84-7481-324D23928432	NULL	1	2	13	1.52608E+12	NULL	0
105	1800	1	3	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	8	22307	22307	0		1526079153	09727D50-DFE4-6A84-7481-324D23928432	NULL	1	3	14	1.52608E+12	NULL	0
106	1800	1	3	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	7	22352	22352	0		1526079153	09727D50-DFE4-6A84-7481-324D23928432	NULL	1	4	15	1.52608E+12	NULL	0
107	1800	1	3	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	3	49403	49403	0		1526079178	09727D50-DFE4-6A84-7481-324D23928432	NULL	1	5	16	1.52608E+12	NULL	0
108	1800	1	4	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	10	8033	8033	0		1526079190	5C19BFBB-9BED-87BC-D08C-D387B2770364	NULL	1	2	19	1.52608E+12	NULL	0
109	1800	1	4	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	10	45000	45000	0		1526079191	8A5B9877-DDA0-0774-3AA7-32D0B9B4E4D1	NULL	1	2	24	1.52608E+12	NULL	0
110	1800	1	5	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	6	20820	20820	0		1526079225	8BDE91B9-DDBF-F8FC-28D6-FB636C5ED1DD	NULL	1	2	23	1.52608E+12	NULL	0
111	1800	1	7	0	NULL	797F40C7-3E9B-8784-FA75-712B57ADFB09	2	0	4	310534	310534	0		1526079229	B5012F5F-9C8E-1B95-EE83-9E7252579A06	NULL	1	2	36	1.52608E+12	NULL	0
112	1800	1	5	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	3	37522	37522	0		1526079242	8BDE91B9-DDBF-F8FC-28D6-FB636C5ED1DD	NULL	1	3	24	1.52608E+12	NULL	0
113	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	7601	7601	0		1526079253	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	2	4	1.52608E+12	NULL	0
114	1800	1	5	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	6	35000	35000	0		1526079270	BEB0C72C-CEAF-A775-9088-1424BE5AF124	NULL	1	2	28	1.52608E+12	NULL	0
115	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	25769	25769	0		1526079271	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	3	5	1.52608E+12	NULL	0
116	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	25954	25954	0		1526079271	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	4	6	1.52608E+12	NULL	0
117	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	27048	27048	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	5	7	1.52608E+12	NULL	0
118	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	27234	27234	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	6	8	1.52608E+12	NULL	0
119	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	27428	27428	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	7	9	1.52608E+12	NULL	0
120	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	27598	27598	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	8	10	1.52608E+12	NULL	0
121	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	28322	28322	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	9	11	1.52608E+12	NULL	0
122	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	28494	28494	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	10	12	1.52608E+12	NULL	0
123	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	28648	28648	0		1526079274	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	11	13	1.52608E+12	NULL	0
124	1800	1	1	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	3	39188	39188	0		1526079283	FC6151B1-DF52-537A-3AC2-366D0991FEEC	NULL	1	12	14	1.52608E+12	NULL	0
125	1800	1	5	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	3	68000	68000	0		1526079302	BEB0C72C-CEAF-A775-9088-1424BE5AF124	NULL	1	3	29	1.52608E+12	NULL	0
126	1800	1	6	0	NULL	57FFF080-4BCA-6CD3-AB24-AED83FBF93BB	2	0	2	63214	63214	0		1526079309	0961435B-A1E3-4333-C5B7-E6FB6F1AFCC6	NULL	1	2	28	1.52608E+12	NULL	0
127	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	9	11855	11855	0		1526079324	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	2	20	1.52608E+12	NULL	0
128	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	8	13070	13070	0		1526079327	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	3	21	1.52608E+12	NULL	0
129	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	13072	13072	0		1526079327	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	4	22	1.52608E+12	NULL	0
130	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	9	14721	14721	0		1526079327	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	5	23	1.52608E+12	NULL	0
131	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	9	15580	15580	0		1526079330	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	6	24	1.52608E+12	NULL	0
132	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	8	16124	16124	0		1526079330	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	7	25	1.52608E+12	NULL	0
133	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	7	16126	16126	0		1526079330	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	8	26	1.52608E+12	NULL	0
134	1800	1	3	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	3	41469	41469	0		1526079353	59CF9FFB-B740-834E-4FA0-A79E531F5B40	NULL	1	9	27	1.52608E+12	NULL	0
135	1800	1	4	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	10	9040	9040	0		1526079368	ED669C8F-B09B-8311-7EB1-79139BB46CAC	NULL	1	2	30	1.52608E+12	NULL	0
136	1800	1	6	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	3	86000	86000	0		1526079394	9611B6FB-1975-E96C-3A08-FEE39A56E4D5	NULL	1	2	33	1.52608E+12	NULL	0
137	1800	1	5	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	6	16532	16532	0		1526079398	7187DAD5-E678-5208-4C3A-693A33C78304	NULL	1	2	34	1.52608E+12	NULL	0
138	1800	1	5	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	6	22895	22895	0		1526079404	7187DAD5-E678-5208-4C3A-693A33C78304	NULL	1	3	35	1.52608E+12	NULL	0
139	1800	1	5	0	NULL	85A58FC1-9F8D-C047-6452-C9FB48D4D290	2	0	2	42105	42105	0		1526079422	7187DAD5-E678-5208-4C3A-693A33C78304	NULL	1	4	36	1.52608E+12	NULL	0
140	1800	1	1	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	3	23257	23257	0		1526079579	50EE5813-BEB9-85E3-3DEB-57F19B53C0D4	NULL	1	2	4	1.52608E+12	NULL	0
141	1800	1	7	0	NULL	0E0FDBBF-7F92-CF25-379A-D192842558D6	1	0	4	189000	189000	0		1526079589	53013343-5172-1389-16BE-8C2A8FC0E05C	NULL	1	2	37	1.52608E+12	NULL	0
142	1800	1	3	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	9	37211	37211	0		1526079686	A816952B-786D-5CCC-ED6D-B3D1391C63AC	NULL	1	2	10	1.52608E+12	NULL	0
143	1800	1	3	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	3	65281	65281	0		1526079712	A816952B-786D-5CCC-ED6D-B3D1391C63AC	NULL	1	3	11	1.52608E+12	NULL	0
144	1800	1	4	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	10	16307	16307	0		1526079734	077AB80A-448D-D260-25CE-6DE5D36813CD	NULL	1	2	14	1.52608E+12	NULL	0
145	1800	1	5	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	6	15445	15445	0		1526079811	B5AAE6E7-D491-53D9-F276-AB2D8D6D55A2	NULL	1	2	18	1.52608E+12	NULL	0
146	1800	1	5	0	NULL	D4453DE7-E38B-26C5-0841-0BF7939EE3DE	2	0	3	54997	54997	0		1526079848	B5AAE6E7-D491-53D9-F276-AB2D8D6D55A2	NULL	1	3	19	1.52608E+12	NULL	0
147	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	9384	9384	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	2	4	1.52608E+12	NULL	0
148	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	10031	10031	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	3	5	1.52608E+12	NULL	0
149	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	10229	10229	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	4	6	1.52608E+12	NULL	0
150	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	10463	10463	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	5	7	1.52608E+12	NULL	0
151	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	10649	10649	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	6	8	1.52608E+12	NULL	0
152	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	10817	10817	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	7	9	1.52608E+12	NULL	0
153	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	11526	11526	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	8	10	1.52608E+12	NULL	0
154	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	11710	11710	0		1526079956	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	9	11	1.52608E+12	NULL	0
155	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	12946	12946	0		1526079959	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	10	12	1.52608E+12	NULL	0
156	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	13877	13877	0		1526079959	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	11	13	1.52608E+12	NULL	0
157	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	14323	14323	0		1526079959	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	12	14	1.52608E+12	NULL	0
158	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	14742	14742	0		1526079959	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	13	15	1.52608E+12	NULL	0
159	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	15178	15178	0		1526079962	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	14	16	1.52608E+12	NULL	0
160	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	17928	17928	0		1526079962	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	15	17	1.52608E+12	NULL	0
161	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	18226	18226	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	16	18	1.52608E+12	NULL	0
162	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	18445	18445	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	17	19	1.52608E+12	NULL	0
163	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	18664	18664	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	18	20	1.52608E+12	NULL	0
164	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	18881	18881	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	19	21	1.52608E+12	NULL	0
165	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	19640	19640	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	20	22	1.52608E+12	NULL	0
166	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	19907	19907	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	21	23	1.52608E+12	NULL	0
167	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	20108	20108	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	22	24	1.52608E+12	NULL	0
168	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	20293	20293	0		1526079965	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	23	25	1.52608E+12	NULL	0
169	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	21220	21220	0		1526079968	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	24	26	1.52608E+12	NULL	0
170	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	21428	21428	0		1526079968	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	25	27	1.52608E+12	NULL	0
171	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	21652	21652	0		1526079968	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	26	28	1.52608E+12	NULL	0
172	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	21898	21898	0		1526079968	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	27	29	1.52608E+12	NULL	0
173	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	22533	22533	0		1526079968	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	28	30	1.52608E+12	NULL	0
174	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	24176	24176	0		1526079971	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	29	31	1.52608E+12	NULL	0
175	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	25089	25089	0		1526079971	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	30	32	1.52608E+12	NULL	0
176	1800	1	1	0	NULL	92EEE7E6-09DC-7740-79FC-6E2305D54FAC	2	0	7	25298	25298	0		1526079971	BBE5BA27-BF6D-8218-FCE9-0C7557560AF0	NULL	1	31	33	1.52608E+12	NULL	0
177	1800	1	7	0	NULL	C2C31777-F71A-43EF-9D34-3F7CE6011C1E	1	0	6	166000	166000	0		1526080759	32A6DBBA-4E41-979F-EC79-1D4648E04D67	NULL	1	2	3	1.52608E+12	NULL	0
178	1800	1	7	0	NULL	C2C31777-F71A-43EF-9D34-3F7CE6011C1E	1	0	4	193000	193000	0		1526080783	32A6DBBA-4E41-979F-EC79-1D4648E04D67	NULL	1	3	4	1.52608E+12	NULL	0
179	1800	1	11	0	NULL	C2C31777-F71A-43EF-9D34-3F7CE6011C1E	1	0	6	363000	363000	0		1526080968	082A3F12-1CF0-F1BC-66A8-CF9A5E0C9C5D	NULL	1	5	6	1.52608E+12	NULL	0
180	1800	1	11	0	NULL	C2C31777-F71A-43EF-9D34-3F7CE6011C1E	1	0	2	373000	373000	0		1526080968	082A3F12-1CF0-F1BC-66A8-CF9A5E0C9C5D	NULL	1	6	7	1.52608E+12	NULL	0
181	1800	1	11	0	NULL	C2C31777-F71A-43EF-9D34-3F7CE6011C1E	1	0	4	373000	373000	0		1526080968	082A3F12-1CF0-F1BC-66A8-CF9A5E0C9C5D	NULL	1	7	8	1.52608E+12	NULL	0
182	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	14596	14596	0		1526081113	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	2	5	1.52608E+12	NULL	0
183	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	15176	15176	0		1526081116	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	3	6	1.52608E+12	NULL	0
184	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	15637	15637	0		1526081116	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	4	7	1.52608E+12	NULL	0
185	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	16087	16087	0		1526081116	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	5	8	1.52608E+12	NULL	0
186	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	16943	16943	0		1526081116	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	6	9	1.52608E+12	NULL	0
187	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	17620	17620	0		1526081116	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	7	10	1.52608E+12	NULL	0
188	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	20163	20163	0		1526081119	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	8	11	1.52608E+12	NULL	0
189	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	20643	20643	0		1526081119	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	9	12	1.52608E+12	NULL	0
190	1800	1	1	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	3	36632	36632	0		1526081135	4939676C-A494-F02E-D6EB-A13BFD917573	NULL	1	10	13	1.52608E+12	NULL	0
191	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	8	11109	11109	0		1526081199	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	2	19	1.52608E+12	NULL	0
192	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	11115	11115	0		1526081199	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	3	20	1.52608E+12	NULL	0
193	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	9	12923	12923	0		1526081202	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	4	21	1.52608E+12	NULL	0
194	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	9	13601	13601	0		1526081202	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	5	22	1.52608E+12	NULL	0
195	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	8	14503	14503	0		1526081202	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	6	23	1.52608E+12	NULL	0
196	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	14508	14508	0		1526081202	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	7	24	1.52608E+12	NULL	0
197	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	8	15054	15054	0		1526081205	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	8	25	1.52608E+12	NULL	0
198	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	15057	15057	0		1526081205	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	9	26	1.52608E+12	NULL	0
199	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	29950	29950	0		1526081217	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	10	27	1.52608E+12	NULL	0
200	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	7	31895	31895	0		1526081220	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	11	28	1.52608E+12	NULL	0
201	1800	1	3	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	3	52685	52685	0		1526081239	CDD11021-0784-4B8A-D1E0-72C503735647	NULL	1	12	29	1.52608E+12	NULL	0
202	1800	1	4	0	NULL	32853CB6-838E-AC18-3166-5688F0D4C7F2	2	0	10	11616	11616	0		1526081254	1976943E-8BC6-5AF8-00A4-0FD1CFA65A3B	NULL	1	2	32	1.52608E+12	NULL	0
203	1800	1	1	0	NULL	B6A43698-A3C6-D633-F22D-95360B3EE08B	2	0	7	20400	20400	0		1526082705	8F54955A-0D54-BCF9-8EC1-ADCF1E036147	NULL	1	2	4	1.52608E+12	NULL	0
204	1800	1	1	0	NULL	B6A43698-A3C6-D633-F22D-95360B3EE08B	2	0	7	21685	21685	0		1526082708	8F54955A-0D54-BCF9-8EC1-ADCF1E036147	NULL	1	3	5	1.52608E+12	NULL	0
205	1800	1	1	0	NULL	B6A43698-A3C6-D633-F22D-95360B3EE08B	2	0	7	22617	22617	0		1526082708	8F54955A-0D54-BCF9-8EC1-ADCF1E036147	NULL	1	4	6	1.52608E+12	NULL	0
206	1800	1	1	0	NULL	B6A43698-A3C6-D633-F22D-95360B3EE08B	2	0	7	23369	23369	0		1526082708	8F54955A-0D54-BCF9-8EC1-ADCF1E036147	NULL	1	5	7	1.52608E+12	NULL	0
